id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,Priority,ReviewNote
a2_0983,wach,,awake,Bist du schon wach?,A2,adjective,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0984,Wagen,der,car/wagon,Wo steht Ihr Wagen?,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0985,wählen,,to choose/dial,Wählen Sie bitte ein Getränk.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0986,wahr,,true,Das ist wahr.,A2,adjective,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0987,wahrscheinlich,,probably,Wahrscheinlich komme ich morgen.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0988,Wald,der,forest,Ich gehe gern im Wald spazieren.,A2,noun,Nature,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,"Good for broader adult vocabulary, optional for first tests."
a2_0989,wandern,,to hike,Wir gehen am Sonntag wandern.,A2,verb,Sports,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0990,wann,,when,Wann kommst du?,A2,question word,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0991,warm,,warm,Heute ist es warm.,A2,adjective,Weather,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0992,warten,,to wait,Ich warte auf den Bus.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0993,warum,,why,Warum lachst du?,A2,question word,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0994,was,,what,Was ist das?,A2,question word,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0995,Wäsche,die,laundry,Ich muss Wäsche waschen.,A2,noun,Home,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0996,waschen,,to wash,Ich wasche mir die Hände.,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0997,Wasser,das,water,"Ein Glas Wasser, bitte.",A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0998,Webseite,die,webpage,Die Webseite hat viele Übungen.,A2,noun,Technology,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0999,wechseln,,to change/exchange,Ich muss den Reifen wechseln.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1000,wecken,,to wake up,Bitte wecken Sie mich um sieben.,A2,verb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1001,weg,,away/gone,Meine Brille ist weg.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1002,wegbringen,,to take away,Bring bitte den Müll weg.,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1003,wegfahren,,to drive away,Fahren Sie bitte das Auto weg.,A2,verb,Transport,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1004,weggehen,,to go away,Ich gehe jetzt weg.,A2,verb,Movement,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1005,weglaufen,,to run away,Der Hund ist weggelaufen.,A2,verb,Movement,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1006,wegmachen,,to remove,Kannst du den Fleck wegmachen?,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1007,wegnehmen,,to take away,Warum hast du den Ball weggenommen?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1008,wegwerfen,,to throw away,Diese Papiere kannst du wegwerfen.,A2,verb,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1009,Weg,der,way/path,Können Sie mir den Weg zeigen?,A2,noun,Directions,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1010,wegen,,because of,Ich rufe wegen meiner Tochter an.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1011,wehtun,,to hurt,Mein Fuß tut weh.,A2,verb,Health,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1012,weiblich,,female,Bitte wählen Sie weiblich oder männlich.,A2,adjective,People,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1013,weich,,soft,Das Bett ist zu weich.,A2,adjective,Home,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1014,weil,,because,"Ich komme nicht, weil ich arbeite.",A2,conjunction,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1015,Wein,der,wine,"Nein danke, ich möchte keinen Wein.",A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1016,weinen,,to cry,Warum weint das Baby?,A2,verb,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1017,weit,,far,Der Bahnhof ist nicht weit.,A2,adjective,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1018,weiter,,further/continue,Der Bus fährt nicht weiter.,A2,adverb,Movement,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1019,weitermachen,,to continue,Können wir weitermachen?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1020,weiterhelfen,,to help further,Können Sie mir weiterhelfen?,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1021,welcher,,which,Welches Buch suchst du?,A2,question word,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1022,Welt,die,world,Ich möchte um die Welt reisen.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1023,wenig,,little/few,Ich habe wenig Zeit.,A2,determiner,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1024,wenigstens,,at least,Iss wenigstens ein Stück Kuchen.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1025,wenn,,if/when,"Wenn ich Zeit habe, komme ich.",A2,conjunction,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1026,wer,,who,Wer ist das?,A2,question word,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1027,werden,,to become,Mein Sohn will Arzt werden.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1028,Werkstatt,die,workshop/garage,Mein Auto ist in der Werkstatt.,A2,noun,Transport,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1029,Wettbewerb,der,competition,Mein Sohn hat den Wettbewerb gewonnen.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1030,Wetter,das,weather,Das Wetter ist heute schön.,A2,noun,Weather,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1031,wichtig,,important,Der Termin ist wichtig.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1032,wie,,how/like/as,Wie heißt du?,A2,question word,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1033,wie viel,,how much/how many,Wie viel kostet das?,A2,question word,Shopping,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1034,wieder,,again,Geht es dir wieder besser?,A2,adverb,Time,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1035,wiederholen,,to repeat,Können Sie das bitte wiederholen?,A2,verb,Learning,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1036,Wiederhören,das,goodbye on phone,Auf Wiederhören!,A2,phrase,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1037,Wiedersehen,das,goodbye/seeing again,Auf Wiedersehen!,A2,phrase,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1038,willkommen,,welcome,Herzlich willkommen!,A2,phrase,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1039,Wind,der,wind,Der Wind ist kalt.,A2,noun,Weather,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1040,windig,,windy,Heute ist es sehr windig.,A2,adjective,Weather,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1041,wirklich,,really,Es ist wirklich so.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1042,wissen,,to know,Weißt du die Antwort?,A2,verb,Learning,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1043,Witz,der,joke,Er erzählt einen Witz.,A2,noun,Communication,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1044,witzig,,funny,Ich finde das witzig.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1045,wo,,where,Wo ist meine Tasche?,A2,question word,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1046,woher,,from where,Woher kommen Sie?,A2,question word,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1047,wohin,,where to,Wohin fährt dieser Bus?,A2,question word,Directions,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_1048,wohnen,,to live/reside,Ich wohne in Wien.,A2,verb,Housing,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1049,Wohnung,die,apartment,Die Wohnung ist hell.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1050,Wohnzimmer,das,living room,Die Kinder sitzen im Wohnzimmer.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1051,Wolke,die,cloud,Heute gibt es viele Wolken.,A2,noun,Weather,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1052,wollen,,to want,Ich will Deutsch lernen.,A2,verb,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1053,Workshop,der,workshop,Der Workshop war sehr interessant.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1054,Wort,das,word,Ich kenne das Wort nicht.,A2,noun,Language,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1055,wunderbar,,wonderful,Das Wetter ist wunderbar.,A2,adjective,Feelings,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_1056,Wunsch,der,wish,Was ist dein größter Wunsch?,A2,noun,Feelings,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_1057,wünschen,,to wish,Ich wünsche dir alles Gute.,A2,verb,Communication,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1058,Wurst,die,sausage,"Eine Wurst mit Pommes, bitte.",A2,noun,Food,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1059,Zahl,die,number,Können Sie die Zahl wiederholen?,A2,noun,Numbers,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_1060,zahlen,,to pay,Ich möchte zahlen.,A2,verb,Money,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_1061,Zahn,der,tooth,Mein Zahn tut weh.,A2,noun,Body,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_1062,zeichnen,,to draw,Caterina kann gut zeichnen.,A2,verb,Creative,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
