id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_2714,verursachen,,,,B1,verb,yes,no,no,,91,"verursachen, verursacht,",
b1_2715,ursprünglich,,,,B1,adjective/adverb/other,yes,no,no,,91,ursprünglich,
b1_2716,Urteil,das,-e,,B1,noun,yes,yes,no,,91,"das Urteil, -e",
b1_2717,Hast du eine Vase für die Blumen?,,,,B1,phrase,yes,no,yes,multi_word_expression,91,Hast du eine Vase für die Blumen?,
b1_2718,Vergnügen,das,-,,B1,noun,yes,yes,no,,92,"das Vergnügen, -",
b1_2719,vergnügt,,,,B1,adjective/adverb/other,yes,no,no,,92,vergnügt,
b1_2720,vergrößern,,,,B1,verb,yes,no,no,,92,"vergrößern, vergrößert,",
b1_2721,verhaften,,,,B1,verb,yes,no,no,,92,"verhaften, verhaftet,",
b1_2722,sich verhalten,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,92,"sich verhalten, verhält",reflexive
b1_2723,Verhalten,das,,,B1,noun,yes,yes,no,,92,das Verhalten,
b1_2724,Verhältnis,das,-se,,B1,noun,yes,yes,no,,92,"das Verhältnis, -se",
b1_2725,verheiratet,,,,B1,adjective/adverb/other,yes,no,no,,92,verheiratet,
b1_2726,verhindern,,,,B1,verb,yes,no,no,,92,"verhindern, verhindert,",
b1_2727,verkaufen,,,,B1,verb,yes,no,no,,92,"verkaufen, verkauft,",
b1_2728,Verkäufer,der,-,,B1,noun,yes,yes,no,,92,"der Verkäufer, -",
b1_2729,Verkäuferin,die,-nen,,B1,noun,yes,yes,no,,92,"die Verkäuferin, -nen",
b1_2730,Verkehr,der,,,B1,noun,yes,yes,no,,92,der Verkehr,
b1_2731,Verkehrsmittel,das,-,,B1,noun,yes,yes,no,,92,"das Verkehrsmittel, -",
b1_2732,Verlag,der,-e (A: ¨-e),,B1,noun,yes,yes,no,,92,"der Verlag, -e (A: ¨-e)",
b1_2733,verlangen,,,,B1,verb,yes,no,no,,92,"verlangen, verlangt,",
b1_2734,verlängern,,,,B1,verb,yes,no,no,,92,"verlängern, verlängert,",
b1_2735,verlassen,,,,B1,verb,yes,no,no,,92,"verlassen, verlässt,",
b1_2736,Verbindung,die,-en,,B1,noun,yes,yes,no,,92,"die Verbindung, -en",
b1_2737,verbrauchen,,,,B1,verb,yes,no,no,,92,"verbrauchen, verbraucht,",
b1_2738,Verbrecher,der,-,,B1,noun,yes,yes,no,,92,"der Verbrecher, -",
b1_2739,Verbrecherin,die,-nen,,B1,noun,yes,yes,no,,92,"die Verbrecherin, -nen",
b1_2740,verbringen,,,,B1,verb,yes,no,no,,92,"verbringen, verbringt,",
b1_2741,Verdacht,der,,,B1,noun,yes,yes,no,,92,der Verdacht,
b1_2742,verdächtig,,,,B1,adjective/adverb/other,yes,no,no,,92,verdächtig,
b1_2743,verdienen,,,,B1,verb,yes,no,no,,92,"verdienen, verdient,",
b1_2744,Verein,der,-e,,B1,noun,yes,yes,no,,92,"der Verein, -e",
b1_2745,vereinbaren,,,,B1,verb,yes,no,no,,92,"vereinbaren, vereinbart,",
b1_2746,Vergangenheit,die,,,B1,noun,yes,yes,no,,92,die Vergangenheit,
b1_2747,vergeblich,,,,B1,adjective/adverb/other,yes,no,no,,92,vergeblich,
b1_2748,vergessen,,,,B1,verb,yes,no,no,,92,"vergessen, vergisst,",
b1_2749,vergleichen,,,,B1,verb,yes,no,no,,92,"vergleichen, vergleicht,",
b1_2750,Vergleich,der,-e,,B1,noun,yes,yes,no,,92,"der Vergleich, -e",
b1_2751,sich vergnügen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,92,"sich vergnügen, vergnügt",reflexive
b1_2752,verpflegen,,,,B1,verb,yes,no,no,,93,"verpflegen, verpflegt,",
b1_2753,verpflichtet,,,,B1,adjective/adverb/other,yes,no,no,,93,verpflichtet,
b1_2754,verraten,,,,B1,verb,yes,no,no,,93,"verraten, verrät, verriet,",
b1_2755,verreisen,,,,B1,verb,yes,no,no,,93,"verreisen, verreist,",
b1_2756,verrückt,,,,B1,adjective/adverb/other,yes,no,no,,93,verrückt,
b1_2757,Versammlung,die,-en,,B1,noun,yes,yes,no,,93,"die Versammlung, -en",
b1_2758,versäumen,,,,B1,verb,yes,no,no,,93,"versäumen, versäumt,",
b1_2759,verschieben,,,,B1,verb,yes,no,no,,93,"verschieben, verschiebt,",
b1_2760,verschieden,,,,B1,adjective/adverb/other,yes,no,no,,93,verschieden,
b1_2761,verschreiben,,,,B1,verb,yes,no,no,,93,"verschreiben, verschreibt,",
b1_2762,verschwinden,,,,B1,verb,yes,no,no,,93,"verschwinden,",
b1_2763,versichern,,,,B1,verb,yes,no,no,,93,"versichern, versichert,",
b1_2764,Versichertenkarte,die,-n,,B1,noun,yes,yes,no,,93,"die Versichertenkarte, -n",
b1_2765,Versicherung,die,-en,,B1,noun,yes,yes,no,,93,"die Versicherung, -en",
b1_2766,Verspätung,die,-en,,B1,noun,yes,yes,no,,93,"die Verspätung, -en",
b1_2767,versprechen,,,,B1,verb,yes,no,no,,93,"versprechen, verspricht,",
b1_2768,verständlich,,,,B1,adjective/adverb/other,yes,no,no,,93,verständlich,
b1_2769,sich verlaufen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,93,"sich verlaufen,",reflexive
b1_2770,Verletzung,die,-en,,B1,noun,yes,yes,no,,93,"die Verletzung, -en",
b1_2771,sich verlieben,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,93,"sich verlieben, verliebt",reflexive
b1_2772,verliebt,,,,B1,adjective/adverb/other,yes,no,no,,93,verliebt,
b1_2773,verlieren,,,,B1,verb,yes,no,no,,93,"verlieren, verliert, verlor,",
b1_2774,Verlierer,der,-,,B1,noun,yes,yes,no,,93,"der Verlierer, -",
b1_2775,Verliererin,die,-nen,,B1,noun,yes,yes,no,,93,"die Verliererin, -nen",
b1_2776,Verlust,der,-e,,B1,noun,yes,yes,no,,93,"der Verlust, -e",
b1_2777,vermeiden,,,,B1,verb,yes,no,no,,93,"vermeiden, vermeidet,",
b1_2778,vermieten,,,,B1,verb,yes,no,no,,93,"vermieten, vermietet, ver-",
b1_2779,Vermieter,der,-,,B1,noun,yes,yes,no,,93,"der Vermieter, -",
b1_2780,Vermieterin,die,-nen,,B1,noun,yes,yes,no,,93,"die Vermieterin, -nen",
b1_2781,Vermietung,die,-en,,B1,noun,yes,yes,no,,93,"die Vermietung, -en",
b1_2782,vermissen,,,,B1,verb,yes,no,no,,93,"vermissen, vermisst,",
b1_2783,Vermittlung,die,-en,,B1,noun,yes,yes,no,,93,"die Vermittlung, -en",
b1_2784,vermuten,,,,B1,verb,yes,no,no,,93,"vermuten, vermutet,",
b1_2785,vermutlich,,,,B1,adjective/adverb/other,yes,no,no,,93,vermutlich,
b1_2786,vernünftig,,,,B1,adjective/adverb/other,yes,no,no,,93,vernünftig,
b1_2787,verpacken,,,,B1,verb,yes,no,no,,93,"verpacken, verpackt,",
b1_2788,verpassen,,,,B1,verb,yes,no,no,,93,"verpassen, verpasst,",
b1_2789,verwenden,,,,B1,verb,yes,no,no,,94,"verwenden, verwendet,",
b1_2790,verzeihen,,,,B1,verb,yes,no,no,,94,"verzeihen, verzeiht,",
b1_2791,Verzeihung,,,,B1,other,yes,no,no,,94,Verzeihung,
b1_2792,verzichten,,,,B1,verb,yes,no,no,,94,"verzichten, verzichtet,",
b1_2793,Video,das,-s,,B1,noun,yes,yes,no,,94,"das Video, -s",
b1_2794,viel/viele,,,,B1,adjective/adverb/other,yes,no,yes,multiple_forms,94,viel/viele,
b1_2795,vielleicht,,,,B1,adjective/adverb/other,yes,no,no,,94,vielleicht,
b1_2796,Viertel,das,"- (D, A)",,B1,noun,yes,yes,yes,regional_variant,94,"das Viertel, - (D, A) →CH:",regional_variant_or_reference
b1_2797,Quartier,,,,B1,other,yes,no,no,,94,Quartier,
b1_2798,virtuell,,,,B1,adjective/adverb/other,yes,no,no,,94,virtuell,
b1_2799,Virus,der,Viren,,B1,noun,yes,yes,no,,94,"der Virus, Viren",
b1_2800,Visitenkarte,die,-n,,B1,noun,yes,yes,no,,94,"die Visitenkarte, -n",
b1_2801,Visum,das,Visa,,B1,noun,yes,yes,no,,94,"das Visum, Visa",
b1_2802,Vitamin,das,-e,,B1,noun,yes,yes,no,,94,"das Vitamin, -e",
b1_2803,voll,,,,B1,adjective/adverb/other,yes,no,no,,94,voll,
b1_2804,Vollzeit,die,,,B1,noun,yes,yes,no,,94,die Vollzeit,
b1_2805,Volleyball,,,,B1,other,yes,no,no,,94,Volleyball,
b1_2806,völlig,,,,B1,adjective/adverb/other,yes,no,no,,94,völlig,
b1_2807,von,,,,B1,adjective/adverb/other,yes,no,no,,94,von,
b1_2808,Verständnis,das,,,B1,noun,yes,yes,no,,94,das Verständnis,
b1_2809,versuchen,,,,B1,verb,yes,no,no,,94,"versuchen, versucht,",
b1_2810,Versuch,der,-e,,B1,noun,yes,yes,no,,94,"der Versuch, -e",
b1_2811,verteilen,,,,B1,verb,yes,no,no,,94,"verteilen, verteilt,",
b1_2812,Vertrag,der,¨-e,,B1,noun,yes,yes,no,,94,"der Vertrag, ¨-e",
b1_2813,vertrauen,,,,B1,verb,yes,no,no,,94,"vertrauen, vertraut,",
b1_2814,Vertrauen,das,,,B1,noun,yes,yes,no,,94,das Vertrauen,
b1_2815,vertreten,,,,B1,verb,yes,no,no,,94,"vertreten, vertritt, vertrat,",
b1_2816,Vertreter,der,-,,B1,noun,yes,yes,no,,94,"der Vertreter, -",
b1_2817,Vertreterin,die,-nen,,B1,noun,yes,yes,no,,94,"die Vertreterin, -nen",
b1_2818,Vertretung,die,-en,,B1,noun,yes,yes,no,,94,"die Vertretung, -en",
b1_2819,verurteilen,,,,B1,verb,yes,no,no,,94,"verurteilen, verurteilt,",
b1_2820,Verwaltung,die,-en,,B1,noun,yes,yes,no,,94,"die Verwaltung, -en",
b1_2821,verwandt,,,,B1,adjective/adverb/other,yes,no,no,,94,verwandt,
b1_2822,Verwandte,der,-n,,B1,noun,yes,yes,no,,94,"der Verwandte, -n",
b1_2823,Verwandte,die,-n,,B1,noun,yes,yes,no,,94,"die Verwandte, -n",
b1_2824,verwechseln,,,,B1,verb,yes,no,no,,94,"verwechseln, verwechselt,",
b1_2825,vorläufig,,,,B1,adjective/adverb/other,yes,no,no,,95,vorläufig,
b1_2826,vorlesen,,,,B1,verb,yes,no,yes,separable_verb,95,"vorlesen, liest vor,",
b1_2827,vorn,,,,B1,adjective/adverb/other,yes,no,no,,95,"vorn, vorne",
b1_2828,vorschlagen,,,,B1,verb,yes,no,yes,separable_verb,95,"vorschlagen, schlägt vor,",
b1_2829,Vorschlag,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vorschlag, ¨-e",
b1_2830,Vorschrift,die,-en,,B1,noun,yes,yes,no,,95,"die Vorschrift, -en",
b1_2831,Vorsicht,die,,,B1,noun,yes,yes,no,,95,die Vorsicht,
b1_2832,vorsichtig,,,,B1,adjective/adverb/other,yes,no,no,,95,vorsichtig,
b1_2833,Vorstellung,die,-en,,B1,noun,yes,yes,no,,95,"die Vorstellung, -en",
b1_2834,Vorstellungsgespräch,das,,,B1,noun,yes,yes,no,,95,"das Vorstellungsgespräch,",
b1_2835,-e,,,,B1,other,yes,no,no,,95,-e,
b1_2836,Vorteil,der,-e,,B1,noun,yes,yes,no,,95,"der Vorteil, -e",
b1_2837,Vortrag,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vortrag, ¨-e",
b1_2838,Vorwahl,die,-en,,B1,noun,yes,yes,no,,95,"die Vorwahl, -en",
b1_2839,vorwärts,,,,B1,adjective/adverb/other,yes,no,no,,95,vorwärts,
b1_2840,Vorwurf,der,¨-e,,B1,noun,yes,yes,no,,95,"der Vorwurf, ¨-e",
b1_2841,voneinander,,,,B1,adjective/adverb/other,yes,no,no,,95,voneinander,
b1_2842,vor,,,,B1,adjective/adverb/other,yes,no,no,,95,vor,
b1_2843,vor allem,,,,B1,phrase,yes,no,yes,multi_word_expression,95,vor allem,
b1_2844,voraus,,,,B1,adjective/adverb/other,yes,no,no,,95,voraus,
b1_2845,Voraussetzung,die,-en,,B1,noun,yes,yes,no,,95,"die Voraussetzung, -en",
b1_2846,voraussichtlich,,,,B1,adjective/adverb/other,yes,no,no,,95,voraussichtlich,
b1_2848,Vorbereitung,die,-en,,B1,noun,yes,yes,no,,95,"die Vorbereitung, -en",
b1_2850,Vorfahrt,die,,,B1,noun,yes,yes,no,,95,die Vorfahrt,
b1_2851,vorgestern,,,,B1,adjective/adverb/other,yes,no,no,,95,vorgestern,
b1_2852,vorhaben,,,,B1,verb,yes,no,yes,separable_verb,95,"vorhaben, hat vor,",
b1_2853,vorher,,,,B1,adjective/adverb/other,yes,no,no,,95,vorher,
b1_2854,vorhin,,,,B1,adjective/adverb/other,yes,no,no,,95,vorhin,
b1_2855,vorkommen,,,,B1,verb,yes,no,yes,separable_verb,95,"vorkommen, kommt vor,",
b1_2856,wann,,,,B1,adjective/adverb/other,yes,no,no,,96,wann,
b1_2857,Ware,die,-n,,B1,noun,yes,yes,no,,96,"die Ware, -n",
b1_2858,warm,,,,B1,adjective/adverb/other,yes,no,no,,96,warm,
b1_2859,Wärme,die,,,B1,noun,yes,yes,no,,96,die Wärme,
b1_2860,warnen,,,,B1,verb,yes,no,no,,96,"warnen, warnt, warnte,",
b1_2861,warten,,,,B1,verb,yes,no,no,,96,"warten, wartet, wartete,",
b1_2862,warum,,,,B1,adjective/adverb/other,yes,no,no,,96,warum,
b1_2863,was,,,,B1,adjective/adverb/other,yes,no,no,,96,was,
b1_2864,was für ein-,,,,B1,phrase,yes,no,yes,multi_word_expression,96,was für ein-,
b1_2865,Wäsche,die,,,B1,noun,yes,yes,no,,96,die Wäsche,
b1_2866,Waschmittel,das,-,,B1,noun,yes,yes,no,,96,"das Waschmittel, -",
b1_2867,Wasser,das,,,B1,noun,yes,yes,no,,96,das Wasser,
b1_2868,wechseln,,,,B1,verb,yes,no,no,,96,"wechseln, wechselt,",
b1_2869,wecken,,,,B1,verb,yes,no,no,,96,"wecken, weckt, weckte,",
b1_2870,Wecker,der,-,,B1,noun,yes,yes,no,,96,"der Wecker, -",
b1_2871,waagerecht,,,,B1,adjective/adverb/other,yes,no,no,,96,waagerecht,
b1_2872,wach,,,,B1,adjective/adverb/other,yes,no,no,,96,wach,
b1_2873,wachsen,,,,B1,verb,yes,no,no,,96,"wachsen, wächst, wuchs,",
b1_2874,Wagen,der,-,,B1,noun,yes,yes,no,,96,"der Wagen, -",
b1_2875,wählen,,,,B1,verb,yes,no,no,,96,"wählen, wählt, wählte,",
b1_2876,Wahl,die,-en,,B1,noun,yes,yes,no,,96,"die Wahl, -en",
b1_2877,wahnsinnig,,,,B1,adjective/adverb/other,yes,no,no,,96,wahnsinnig,
b1_2878,wahr,,,,B1,adjective/adverb/other,yes,no,no,,96,wahr,
b1_2879,Wahrheit,die,-en,,B1,noun,yes,yes,no,,96,"die Wahrheit, -en",
b1_2880,während,,,,B1,adjective/adverb/other,yes,no,no,,96,während,
b1_2881,wahrscheinlich,,,,B1,adjective/adverb/other,yes,no,no,,96,wahrscheinlich,
b1_2882,Wald,der,¨-er,,B1,noun,yes,yes,no,,96,"der Wald, ¨-er",
b1_2883,Wand,die,¨-e,,B1,noun,yes,yes,no,,96,"die Wand, ¨-e",
b1_2884,wandern,,,,B1,verb,yes,no,no,,96,"wandern, wandert,",
b1_2885,Wanderung,die,-en,,B1,noun,yes,yes,no,,96,"die Wanderung, -en",
b1_2886,weltweit,,,,B1,adjective/adverb/other,yes,no,no,,97,weltweit,
b1_2887,wenden,,,,B1,verb,yes,no,no,,97,"wenden, wendet,",
b1_2888,wenig/wenige,,,,B1,adjective/adverb/other,yes,no,yes,multiple_forms,97,wenig/wenige,
b1_2889,wenigstens,,,,B1,adjective/adverb/other,yes,no,no,,97,wenigstens,
b1_2890,wenn,,,,B1,adjective/adverb/other,yes,no,no,,97,wenn,
b1_2891,wer,,,,B1,adjective/adverb/other,yes,no,no,,97,wer,
b1_2892,Werbung,die,-en,,B1,noun,yes,yes,no,,97,"die Werbung, -en",
b1_2893,werden,,,,B1,verb,yes,no,no,,97,"werden, wird, wurde,",
b1_2894,werfen,,,,B1,verb,yes,no,no,,97,"werfen, wirft, warf,",
b1_2895,Werk,das,-e,,B1,noun,yes,yes,no,,97,"das Werk, -e",
b1_2896,Werkstatt,die,¨-en,,B1,noun,yes,yes,no,,97,"die Werkstatt, ¨-en",
b1_2897,Werkzeug,das,-e,,B1,noun,yes,yes,no,,97,"das Werkzeug, -e",
b1_2898,wert,,,,B1,adjective/adverb/other,yes,no,no,,97,wert,
b1_2899,Wert,der,-e,,B1,noun,yes,yes,no,,97,"der Wert, -e",
b1_2900,wertlos,,,,B1,adjective/adverb/other,yes,no,no,,97,wertlos,
b1_2901,wertvoll,,,,B1,adjective/adverb/other,yes,no,no,,97,wertvoll,
b1_2902,weshalb,,,,B1,adjective/adverb/other,yes,no,no,,97,weshalb,
b1_2903,weder … noch,,,,B1,phrase,yes,no,yes,multi_word_expression,97,weder … noch,
b1_2904,Weg,der,-e,,B1,noun,yes,yes,no,,97,"der Weg, -e",
b1_2906,wegen,,,,B1,adjective/adverb/other,yes,no,no,,97,wegen,
b1_2907,wehtun,,,,B1,adjective/adverb/other,yes,no,no,,97,"wehtun, tut weh, tat weh,",
b1_2908,weiblich,,,,B1,adjective/adverb/other,yes,no,no,,97,weiblich,
b1_2909,weich,,,,B1,adjective/adverb/other,yes,no,no,,97,weich,
b1_2910,sich weigern,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,97,"sich weigern, weigert sich,",reflexive
b1_2911,weil,,,,B1,adjective/adverb/other,yes,no,no,,97,weil,
b1_2912,Wein,der,-e,,B1,noun,yes,yes,no,,97,"der Wein, -e",
b1_2913,weinen,,,,B1,verb,yes,no,no,,97,"weinen, weint, weinte,",
b1_2914,-weise,,,,B1,other,yes,no,no,,97,-weise,
b1_2915,weit,,,,B1,adjective/adverb/other,yes,no,no,,97,weit,
b1_2917,Weiterbildung,die,-en,,B1,noun,yes,yes,no,,97,"die Weiterbildung, -en",
b1_2918,welcher,,,,B1,adjective/adverb/other,yes,no,no,,97,"welcher, welche, welches",
b1_2919,Welt,die,,,B1,noun,yes,yes,no,,97,die Welt,
b1_2920,wie viel(e),,,,B1,phrase,yes,no,yes,multi_word_expression,98,wie viel(e),
b1_2921,willkommen,,,,B1,adjective/adverb/other,yes,no,no,,98,willkommen,
b1_2922,Wind,der,-e,,B1,noun,yes,yes,no,,98,"der Wind, -e",
b1_2923,windig,,,,B1,adjective/adverb/other,yes,no,no,,98,windig,
b1_2924,winken,,,,B1,verb,yes,no,no,,98,"winken, winkt, winkte,",
b1_2925,wirken,,,,B1,verb,yes,no,no,,98,"wirken, wirkt, wirkte,",
b1_2926,Wirkung,die,-en,,B1,noun,yes,yes,no,,98,"die Wirkung, -en",
b1_2927,wirklich,,,,B1,adjective/adverb/other,yes,no,no,,98,wirklich,
b1_2928,Wirklichkeit,die,,,B1,noun,yes,yes,no,,98,die Wirklichkeit,
b1_2929,Wirt,der,-e,,B1,noun,yes,yes,no,,98,"der Wirt, -e",
b1_2930,Wirtin,die,-nen,,B1,noun,yes,yes,no,,98,"die Wirtin, -nen",
b1_2931,Wirtschaft,die,,,B1,noun,yes,yes,no,,98,die Wirtschaft,
b1_2932,wissen,,,,B1,verb,yes,no,no,,98,"wissen, weiß, wusste,",
b1_2933,Wissen,das,,,B1,noun,yes,yes,no,,98,das Wissen,
b1_2934,Wissenschaft,die,-en,,B1,noun,yes,yes,no,,98,"die Wissenschaft, -en",
b1_2935,Wissenschaftler,der,-,,B1,noun,yes,yes,no,,98,"der Wissenschaftler, -",
b1_2936,Wissenschaftlerin,die,-nen,,B1,noun,yes,yes,no,,98,"die Wissenschaftlerin, -nen",
b1_2937,Witz,der,-e,,B1,noun,yes,yes,no,,98,"der Witz, -e",
b1_2938,wo,,,,B1,adjective/adverb/other,yes,no,no,,98,wo,
b1_2939,woher,,,,B1,adjective/adverb/other,yes,no,no,,98,woher,
b1_2940,wohin,,,,B1,adjective/adverb/other,yes,no,no,,98,wohin,
b1_2941,Wettbewerb,der,-e,,B1,noun,yes,yes,no,,98,"der Wettbewerb, -e",
b1_2942,wetten,,,,B1,verb,yes,no,no,,98,"wetten, wettet, wettete,",
b1_2943,Wetter,das,,,B1,noun,yes,yes,no,,98,das Wetter,
b1_2944,Wetterbericht,der,-e,,B1,noun,yes,yes,no,,98,"der Wetterbericht, -e",
b1_2945,Wettervorhersage,die,-n,,B1,noun,yes,yes,no,,98,"die Wettervorhersage, -n",
b1_2946,wichtig,,,,B1,adjective/adverb/other,yes,no,no,,98,wichtig,
b1_2947,widersprechen,,,,B1,verb,yes,no,no,,98,"widersprechen,",
b1_2948,wie,,,,B1,adjective/adverb/other,yes,no,no,,98,wie,
b1_2950,wiederholen,,,,B1,verb,yes,no,no,,98,"wiederholen, wiederholt,",
b1_2951,Wiederholung,die,-en,,B1,noun,yes,yes,no,,98,"die Wiederholung, -en",
b1_2952,wiegen,,,,B1,verb,yes,no,no,,98,"wiegen, wiegt, wog,",
b1_2953,wild,,,,B1,adjective/adverb/other,yes,no,no,,98,wild,
b1_2954,Wiese,die,-n,,B1,noun,yes,yes,no,,98,"die Wiese, -n",
b1_2955,wieso,,,,B1,adjective/adverb/other,yes,no,no,,98,wieso,
b1_2956,wunderschön,,,,B1,adjective/adverb/other,yes,no,no,,99,wunderschön,
b1_2957,sich wundern,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,99,"sich wundern,",reflexive
b1_2958,Wunsch,der,¨-e,,B1,noun,yes,yes,no,,99,"der Wunsch, ¨-e",
b1_2959,Wurst,die,¨-e,,B1,noun,yes,yes,no,,99,"die Wurst, ¨-e",
b1_2960,wütend,,,,B1,adjective/adverb/other,yes,no,no,,99,wütend,
b1_2961,Zahl,die,-en,,B1,noun,yes,yes,no,,99,"die Zahl, -en",
b1_2962,Anzahl,die,-en,,B1,noun,yes,yes,no,,99,"die Anzahl, -en",
b1_2963,zahlreich,,,,B1,adjective/adverb/other,yes,no,no,,99,zahlreich,
b1_2964,zahlen,,,,B1,verb,yes,no,no,,99,"zahlen, zahlt, zahlte,",
b1_2965,Zahlung,die,-en,,B1,noun,yes,yes,no,,99,"die Zahlung, -en",
b1_2966,zählen,,,,B1,verb,yes,no,no,,99,"zählen, zählt, zählte,",
b1_2967,Zahn,der,¨-e,,B1,noun,yes,yes,no,,99,"der Zahn, ¨-e",
b1_2968,Zahncreme,die,,,B1,noun,yes,yes,yes,multiple_forms,99,die Zahncreme/-pasta,
b1_2969,Zange,die,-n,,B1,noun,yes,yes,no,,99,"die Zange, -n",
b1_2970,Zeichen,das,-,,B1,noun,yes,yes,no,,99,"das Zeichen, -",
b1_2971,wohl,,,,B1,adjective/adverb/other,yes,no,no,,99,wohl,
b1_2972,wohnen,,,,B1,verb,yes,no,no,,99,"wohnen, wohnt, wohnte,",
b1_2973,Wohnsitz,der,-e,,B1,noun,yes,yes,no,,99,"der Wohnsitz, -e",
b1_2974,Wohnung,die,-en,,B1,noun,yes,yes,no,,99,"die Wohnung, -en",
b1_2975,Wohnzimmer,das,-,,B1,noun,yes,yes,no,,99,"das Wohnzimmer, -",
b1_2976,Wolke,die,-n,,B1,noun,yes,yes,no,,99,"die Wolke, -n",
b1_2977,bewölkt,,,,B1,adjective/adverb/other,yes,no,no,,99,bewölkt,
b1_2978,Wolle,die,,,B1,noun,yes,yes,no,,99,die Wolle,
b1_2979,wollen,,,,B1,verb,yes,no,no,,99,"wollen, will, wollte,",
b1_2980,worüber,,,,B1,adjective/adverb/other,yes,no,no,,99,worüber,
b1_2981,worum,,,,B1,adjective/adverb/other,yes,no,no,,99,worum,
b1_2982,Wort,das,¨-er,,B1,noun,yes,yes,no,,99,"das Wort, ¨-er",
b1_2983,Wörterbuch,das,¨-er,,B1,noun,yes,yes,no,,99,"das Wörterbuch, ¨-er",
b1_2984,Wunde,die,-n,,B1,noun,yes,yes,no,,99,"die Wunde, -n",
b1_2985,Wunder,das,-,,B1,noun,yes,yes,no,,99,"das Wunder, -",
b1_2986,wunderbar,,,,B1,adjective/adverb/other,yes,no,no,,99,wunderbar,
b1_2987,Zeugnis,das,-se,,B1,noun,yes,yes,no,,100,"das Zeugnis, -se",
b1_2988,ziehen,,,,B1,verb,yes,no,no,,100,"ziehen, zieht, zog,",
b1_2989,Ziel,das,-e,,B1,noun,yes,yes,no,,100,"das Ziel, -e",
b1_2990,ziemlich,,,,B1,adjective/adverb/other,yes,no,no,,100,ziemlich,
b1_2991,Zigarette,die,-n,,B1,noun,yes,yes,no,,100,"die Zigarette, -n",
b1_2992,Zimmer,das,-,,B1,noun,yes,yes,no,,100,"das Zimmer, -",
b1_2993,Zinsen,die,,,B1,noun,yes,yes,yes,multi_word_expression,100,die Zinsen (nur Pl.),
b1_2994,Zirkus,der,-se,,B1,noun,yes,yes,no,,100,"der Zirkus, -se",
b1_2995,Zitrone,die,-n,,B1,noun,yes,yes,no,,100,"die Zitrone, -n",
b1_2996,Zivilstand,der,,,B1,noun,yes,yes,yes,regional_variant,100,der Zivilstand (CH) →Per-,regional_variant_or_reference
b1_2997,sonenstand; D,,,,B1,phrase,yes,no,yes,multi_word_expression,100,"sonenstand; D, A: Fami-",
b1_2998,lienstand,,,,B1,adjective/adverb/other,yes,no,no,,100,lienstand,
b1_2999,Zoll,der,¨-e,,B1,noun,yes,yes,no,,100,"der Zoll, ¨-e",
b1_3000,Zone,die,-n,,B1,noun,yes,yes,no,,100,"die Zone, -n",
b1_3001,Zoo,der,-s,,B1,noun,yes,yes,no,,100,"der Zoo, -s",
b1_3002,zu,,,,B1,adjective/adverb/other,yes,no,no,,100,zu,
b1_3003,zubereiten,,,,B1,verb,yes,no,yes,separable_verb,100,"zubereiten, bereitet zu,",
b1_3004,Zucker,der,,,B1,noun,yes,yes,no,,100,der Zucker,
b1_3005,Verkehrszeichen,das,-,,B1,noun,yes,yes,no,,100,"das Verkehrszeichen, -",
b1_3006,zeichnen,,,,B1,verb,yes,no,no,,100,"zeichnen, zeichnet,",
b1_3007,Zeichnung,die,-en,,B1,noun,yes,yes,no,,100,"die Zeichnung, -en",
b1_3008,zeigen,,,,B1,verb,yes,no,no,,100,"zeigen, zeigt, zeigte,",
b1_3009,Zeile,die,-n,,B1,noun,yes,yes,no,,100,"die Zeile, -n",
b1_3010,Zeit,die,,,B1,noun,yes,yes,no,,100,die Zeit,
b1_3011,Zeitpunkt,der,-,,B1,noun,yes,yes,no,,100,"der Zeitpunkt, -",
b1_3012,e,,,,B1,adjective/adverb/other,yes,no,no,,100,e,
b1_3013,zurzeit,,,,B1,adjective/adverb/other,yes,no,no,,100,zurzeit,
b1_3014,Zeitschrift,die,-en,,B1,noun,yes,yes,no,,100,"die Zeitschrift, -en",
b1_3015,Zeitung,die,-en,,B1,noun,yes,yes,no,,100,"die Zeitung, -en",
b1_3016,Zelt,das,-e,,B1,noun,yes,yes,no,,100,"das Zelt, -e",
b1_3017,zelten,,,,B1,verb,yes,no,no,,100,"zelten, zeltet, zeltete,",
b1_3018,zentral,,,,B1,adjective/adverb/other,yes,no,no,,100,zentral,
b1_3019,Zentrum,das,Zentren,,B1,noun,yes,yes,no,,100,"das Zentrum, Zentren",
b1_3020,zerstören,,,,B1,verb,yes,no,no,,100,"zerstören, zerstört,",
b1_3021,Zertifikat,das,-e,,B1,noun,yes,yes,no,,100,"das Zertifikat, -e",
b1_3022,Zettel,der,-,,B1,noun,yes,yes,no,,100,"der Zettel, -",
